[0.92054587327434345, 0.91237563573471248, 0.91253069601641923, 0.91003408054528867, 0.90973280219386288]
[0.9149641387089934, 0.91620953233093383, 0.9169743176821431, 0.90921363034757474, 0.91987107481603392]
[0.89526598324255724, 0.90055164847692248, 0.91454328248866235, 0.90204068178894392, 0.90143835655894056]
[0.74590839301902689, 0.73914242045963763, 0.73689408300223425, 0.74457063313013006, 0.75185460059360021]
[0.67939677963066725, 0.68416120382383805, 0.68504305939407206, 0.68019261766692463, 0.68413500437866237]
[0.71211161182014671, 0.70503053513797642, 0.71779043621358096, 0.70259876158018542, 0.72356521232694349]
[0.74994315795368627, 0.74208685423468401, 0.74594969519512311, 0.74967823485175755, 0.74858166045798846]
[0.83622183597919419, 0.83245339629775228, 0.84184608520422799, 0.84584178498985796, 0.83530118120472485]
[0.81160451839455838, 0.80735459038486979, 0.81125044500178001, 0.81146600816344294, 0.8020705272494264]
[0.74409431999999998, 0.74829733588650948, 0.73950995832159339, 0.73514999142320958, 0.74974703983810553]
[0.83612279426982716, 0.83524504275286149, 0.8437121349939416, 0.84071473060653856, 0.84980683060056805]
[0.78359104599307772, 0.78478500325456868, 0.77897593854460068, 0.79050324201296807, 0.76478018882220788]
[0.69972274064345674, 0.69975684498567792, 0.71114318459973203, 0.69849282296650717, 0.70347724868842931]
[0.76775406485846942, 0.77393215999999998, 0.7962687576801919, 0.78664091486625654, 0.78352098562980577]
[0.82068826477753198, 0.8333076529224468, 0.83198765311802436, 0.82814365029840487, 0.82506963217825835]
[0.78142888732722493, 0.78437912650422614, 0.77477398269814035, 0.77498284278938723, 0.77862751328643398]
[0.92873624129213173, 0.93175810329171849, 0.91769757734390556, 0.92740945490541282, 0.92850637107356393]
[0.69697066437259791, 0.69194034427499629, 0.69949850985098505, 0.69777787164445959, 0.69825015957402548]
[0.71130723407469243, 0.70555284613725489, 0.70547987405531487, 0.69508529148224629, 0.70594761207032852]
[0.69859481009162194, 0.70296071327081555, 0.70301124643268809, 0.7123943785999336, 0.71107493508795838]
[0.80248751556799669, 0.79101312487241371, 0.80015555919305703, 0.80911337342370637, 0.78927525919267949]
[0.90255277121183519, 0.89532980004995433, 0.8960726608386439, 0.8919465612192623, 0.90195668522785455]
[0.81033375142463848, 0.81964838982067312, 0.80911093216786545, 0.80973621995071887, 0.81399487456679054]
[0.79848680521103033, 0.80604534367788883, 0.81102038967300571, 0.81735391320114759, 0.80804635275733527]
[0.7871136001730632, 0.78503705408022084, 0.78386288722478237, 0.77919756645143834, 0.78336283471884771]
[0.70844160249452148, 0.72550550917641399, 0.70620796982115552, 0.72421160148240238, 0.70853069383857625]
[0.77775740423581929, 0.79147177747423614, 0.7914133585409453, 0.78113172407271669, 0.78049988927546476]
[0.91932789567060669, 0.91488036348979507, 0.92236894930786939, 0.91458650639476369, 0.90628742548503438]
[0.80319084851053568, 0.80125976503906005, 0.79516586814686052, 0.79259157318653883, 0.78452184661168589]
[0.70813803820967891, 0.70680397779772808, 0.70105838140520937, 0.69956866364932835, 0.70440180326861634]
[0.86050504307868303, 0.86482477395142132, 0.85184200519551212, 0.86067203936773673, 0.85645090860448092]
[0.7829445494087437, 0.77930279905710309, 0.78015503719689527, 0.80043593369350541, 0.78570652427873056]
[0.79094314481445072, 0.77740669526567174, 0.77880829485002401, 0.78189197331997429, 0.77554165101979722]
[0.78595205427395387, 0.7697545824487162, 0.7853089947552182, 0.77143047779237039, 0.7821355135885768]
[0.78237449151479321, 0.76816093107157624, 0.78512608016364793, 0.78228467297755744, 0.78482893536669274]
[0.84186045469767279, 0.84790114541179062, 0.84668047189959883, 0.85164048285046845, 0.84508712139394226]
[0.77265502855444934, 0.77916623662366236, 0.77731503937246016, 0.77161981869434304, 0.77542919943748079]
[0.80225555873432186, 0.79324351719449293, 0.80402462743333225, 0.79398226394607985, 0.79621239335860139]
[0.89181169215172762, 0.90403433819764478, 0.90595740588179186, 0.8988509410584089, 0.89740686026847083]
[0.81050745074507446, 0.81729276405987905, 0.80554134218583606, 0.78888081738464366, 0.80490897899118863]
[0.79257546640371423, 0.7946913043554783, 0.78347715937487195, 0.779517291587563, 0.79072861419633722]
[0.74612603210735762, 0.74508989968198169, 0.75407994845875548, 0.74043199599866805, 0.7360929429066877]
[0.7149971379599328, 0.71263700366697869, 0.69664771371521217, 0.71051493393373844, 0.70628727203134289]
[0.83041102010686552, 0.8326656464962201, 0.84032908265964501, 0.84477993229867687, 0.84607590002942445]
[0.80884511999999997, 0.80656744602113961, 0.79622970426935369, 0.78765510086396318, 0.79415120394401084]
[0.81105065192858072, 0.82396118650410854, 0.8235458179825853, 0.82012535808366693, 0.8188059952239809]
[0.91687264410059677, 0.91944757514316955, 0.90765158921290434, 0.91241030308150362, 0.90494907929241619]
[0.68136880547522183, 0.70571938449289218, 0.70716157571571803, 0.70596208368674973, 0.71062486169024086]
[0.81112465799452793, 0.80900400000000006, 0.80055513986531635, 0.81062020969923354, 0.81070370775778677]
[0.81951470488215683, 0.8102724043584697, 0.81899656373223872, 0.81438062812211154, 0.80820882947787032]
[0.68711311900958472, 0.69537266385048646, 0.70714112062912693, 0.67988001289419409, 0.69508859797843259]
[0.92394643132571597, 0.92054320591784156, 0.92782406426661035, 0.9267427745095953, 0.92394432767730972]
[0.70706915543539695, 0.71443177270908353, 0.71484224315964284, 0.70464868330356878, 0.6998766595034116]
[0.79051545487825803, 0.80448415738975076, 0.81025926637219126, 0.80104784344148139, 0.79405801916474794]
[0.86419949235070048, 0.87348780515903091, 0.86776079622537305, 0.85754585184840271, 0.86064708141321045]
[0.79081778612338316, 0.7870053591741466, 0.79402026047536856, 0.79318466318735692, 0.79690608127308893]
[0.71991010691545321, 0.69784578946921838, 0.69410576570253446, 0.70804174228065053, 0.68626614558124099]
[0.81714527074366927, 0.81680652856414915, 0.82451922923076038, 0.81409534702718211, 0.81386132087124552]
[0.80631201587606427, 0.80971551531974129, 0.80150194874920833, 0.80686654476050235, 0.81147637038934428]
[0.89043562101526874, 0.894614119729358, 0.90173501597476802, 0.89220426919205276, 0.89225109985581719]
[0.7855161214737878, 0.7981927137128999, 0.78936628629860572, 0.79170796857646708, 0.77870454955307422]
[0.82578266313065252, 0.83080436591767493, 0.83642751036672514, 0.82895537553755372, 0.82487920965861838]
[0.80414971755932863, 0.79548858321236837, 0.80494966067113149, 0.80741473070884895, 0.81779259943560123]
[0.8007740629858594, 0.79588359972742184, 0.79974475325694816, 0.80328471100853727, 0.79631716741074676]
[0.79909689100865577, 0.79851978881646313, 0.8047806380638064, 0.79785852256575862, 0.80319075404208262]
[0.88353889597682678, 0.88994516323262829, 0.8992241624162417, 0.88526575478268688, 0.88496967264893445]
[0.8108866768144527, 0.8199206558002462, 0.81703085072493609, 0.81018839408228893, 0.81388611185603865]
[0.78758451251162043, 0.78625482069417996, 0.78769853716866733, 0.78762924767504983, 0.80143017074907286]
[0.77102468850757722, 0.77799360497265857, 0.77279316828595412, 0.75962643547125408, 0.77560854698091986]
[0.90389808622756451, 0.90187200749513585, 0.90564021709721354, 0.90689275028400451, 0.90665535025333932]
[0.91886530951923695, 0.91322413158610538, 0.9157696699256801, 0.91796642951882501, 0.91628826642449057]
